User-ID,ISBN,Book-Rating
U0236,BK00024,9
U0236,BK00023,10
U0236,BK00026,10
U0237,BK00027,9
U0237,BK00056,10
U0237,BK00057,8
U0237,BK00049,8
U0237,BK00020,10
U0237,BK00021,10
U0237,BK00051,8
U0237,BK00022,10
U0237,BK00053,10
U0237,BK00026,9
U0237,BK00025,10
U0237,BK00052,10
U0237,BK00058,9
U0237,BK00023,9
U0237,BK00055,10
U0237,BK00024,10
U0237,BK00050,10
U0237,BK00054,9
U0237,BK00034,4
U0237,BK00041,7
U0237,BK00013,7
U0237,BK00062,6
U0238,BK00062,9
U0238,BK00059,10
U0238,BK00049,9
U0238,BK00052,8
U0238,BK00025,9
U0238,BK00020,9
U0238,BK00024,9
U0238,BK00064,8
U0238,BK00066,9
U0238,BK00021,9
U0238,BK00027,10
U0238,BK00034,7
U0238,BK00002,5
U0238,BK00029,3
U0239,BK00048,9
U0239,BK00047,10
U0239,BK00043,10
U0239,BK00046,8
U0239,BK00021,4
U0240,BK00025,9
U0240,BK00027,9
U0240,BK00026,8
U0240,BK00020,9
U0240,BK00049,10
U0240,BK00024,10
U0240,BK00054,9
U0240,BK00050,10
U0240,BK00052,10
U0240,BK00051,10
U0240,BK00021,9
U0240,BK00022,10
U0240,BK00023,8
U0240,BK00053,9
U0241,BK00001,9
U0241,BK00007,9
U0241,BK00003,9
U0241,BK00005,10
U0241,BK00041,10
U0241,BK00004,9
U0241,BK00040,9
U0241,BK00009,9
U0241,BK00042,8
U0241,BK00000,10
U0241,BK00002,9
U0241,BK00039,9
U0241,BK00008,8
U0241,BK00038,10
U0241,BK00006,10
U0241,BK00011,7
U0241,BK00066,3
U0241,BK00047,3
U0241,BK00044,5
U0242,BK00064,9
U0242,BK00062,9
U0242,BK00059,9
U0242,BK00066,9
U0242,BK00061,9
U0242,BK00063,9
U0242,BK00045,7
U0242,BK00019,5
U0242,BK00040,6
U0242,BK00057,3
U0243,BK00023,9
U0243,BK00020,10
U0243,BK00060,9
U0243,BK00059,9
U0243,BK00063,8
U0243,BK00021,9
U0243,BK00066,10
U0243,BK00062,9
U0243,BK00025,10
U0243,BK00024,10
U0243,BK00022,8
U0243,BK00027,9
U0243,BK00053,3
U0244,BK00001,10
U0244,BK00002,10
U0244,BK00013,9
U0244,BK00012,8
U0244,BK00005,10
U0244,BK00011,8
U0244,BK00009,10
U0244,BK00017,9
U0244,BK00010,10
U0244,BK00007,10
U0244,BK00016,9
U0244,BK00015,9
U0244,BK00004,9
U0244,BK00018,10
U0244,BK00019,9
U0244,BK00014,9
U0245,BK00027,10
U0245,BK00048,8
U0245,BK00020,9
U0245,BK00021,10
U0245,BK00047,8
U0245,BK00046,9
U0245,BK00022,10
U0245,BK00023,10
U0245,BK00024,10
U0245,BK00026,10
U0245,BK00043,10
U0245,BK00025,9
U0245,BK00045,7
U0245,BK00008,4
U0245,BK00040,7
U0245,BK00006,4
U0246,BK00011,10
U0246,BK00017,10
U0246,BK00014,10
U0246,BK00018,9
U0246,BK00013,10
U0246,BK00012,8
U0246,BK00015,10
U0246,BK00045,9
U0246,BK00016,9
U0246,BK00010,10
U0246,BK00044,8
U0246,BK00019,10
U0247,BK00064,9
U0247,BK00062,10
U0247,BK00066,10
U0247,BK00059,9
U0247,BK00063,10
U0247,BK00065,10
U0247,BK00061,10
U0247,BK00060,10
U0247,BK00042,4
U0248,BK00047,9
U0248,BK00046,9
U0248,BK00048,8
U0248,BK00043,9
U0248,BK00000,7
U0248,BK00039,3
U0248,BK00032,3
U0248,BK00025,7
U0249,BK00013,10
U0249,BK00016,10
U0249,BK00039,10
U0249,BK00019,10
U0249,BK00055,7
U0249,BK00030,4
U0249,BK00060,4
U0250,BK00032,10
U0250,BK00031,10
U0250,BK00033,9
U0250,BK00022,10
U0250,BK00024,10
U0250,BK00030,10
U0250,BK00034,10
U0250,BK00036,10
U0250,BK00020,10
U0250,BK00021,9
U0250,BK00029,9
U0250,BK00028,9
U0250,BK00025,10
U0250,BK00023,10
U0250,BK00035,8
U0250,BK00027,10
U0250,BK00037,10
U0250,BK00026,9
U0250,BK00044,7
U0250,BK00062,5
U0250,BK00056,6
U0251,BK00006,9
U0251,BK00003,10
U0251,BK00048,10
U0251,BK00062,8
U0251,BK00061,10
U0251,BK00044,7
U0252,BK00029,9
U0252,BK00036,9
U0252,BK00032,9
U0252,BK00035,8
U0252,BK00028,10
U0252,BK00030,9
U0252,BK00033,10
U0252,BK00037,9
U0252,BK00034,8
U0252,BK00031,10
U0252,BK00056,7
U0252,BK00021,4
U0252,BK00026,7
U0252,BK00022,3
U0253,BK00007,8
U0253,BK00061,10
U0253,BK00063,9
U0253,BK00000,10
U0253,BK00060,9
U0253,BK00004,10
U0253,BK00009,9
U0253,BK00003,9
U0253,BK00008,9
U0253,BK00002,9
U0253,BK00006,10
U0253,BK00065,9
U0253,BK00001,10
U0254,BK00046,10
U0254,BK00047,9
U0254,BK00043,9
U0254,BK00048,10
U0254,BK00053,5
U0254,BK00024,3
U0254,BK00015,5
U0255,BK00007,10
U0255,BK00006,8
U0255,BK00009,9
U0255,BK00002,10
U0255,BK00003,10
U0255,BK00004,9
U0255,BK00001,10
U0255,BK00005,8
U0255,BK00008,8
U0255,BK00026,7
U0255,BK00019,5
U0255,BK00043,6
U0256,BK00041,10
U0256,BK00048,8
U0256,BK00060,8
U0256,BK00059,8
U0256,BK00046,8
U0256,BK00047,10
U0256,BK00064,8
U0256,BK00066,10
U0256,BK00063,8
U0256,BK00043,10
U0256,BK00061,9
U0256,BK00062,9
U0256,BK00020,5
U0257,BK00009,10
U0257,BK00030,9
U0257,BK00029,10
U0257,BK00034,10
U0257,BK00060,4
U0257,BK00017,3
U0257,BK00065,4
U0257,BK00015,5
U0258,BK00012,8
U0258,BK00016,10
U0258,BK00010,9
U0258,BK00015,10
U0258,BK00014,10
U0258,BK00054,9
U0258,BK00053,10
U0258,BK00051,8
U0258,BK00050,9
U0258,BK00019,10
U0258,BK00049,10
U0258,BK00052,9
U0258,BK00013,10
U0258,BK00011,8
U0258,BK00018,10
U0258,BK00017,9
U0258,BK00021,3
U0258,BK00038,3
U0259,BK00014,9
U0259,BK00017,10
U0259,BK00010,10
U0259,BK00013,8
U0259,BK00011,10
U0259,BK00018,10
U0259,BK00019,10
U0259,BK00012,10
U0259,BK00015,10
U0259,BK00016,8
U0259,BK00054,7
U0260,BK00007,10
U0260,BK00001,9
U0260,BK00005,9
U0260,BK00002,9
U0260,BK00009,10
U0260,BK00006,8
U0260,BK00003,10
U0260,BK00000,9
U0260,BK00004,9
U0260,BK00008,10
U0260,BK00064,3
U0260,BK00031,5
U0260,BK00015,6
U0260,BK00063,3
U0261,BK00034,10
U0261,BK00028,9
U0261,BK00035,10
U0261,BK00025,10
U0261,BK00027,10
U0262,BK00000,8
U0262,BK00005,9
U0262,BK00009,10
U0262,BK00003,8
U0262,BK00007,10
U0262,BK00001,10
U0262,BK00006,8
U0262,BK00002,9
U0262,BK00008,9
U0262,BK00004,8
U0263,BK00001,9
U0263,BK00007,10
U0263,BK00002,9
U0263,BK00006,10
U0263,BK00004,9
U0263,BK00000,8
U0263,BK00005,10
U0263,BK00003,10
U0263,BK00009,9
U0263,BK00008,9
U0264,BK00002,9
U0264,BK00005,8
U0264,BK00001,10
U0264,BK00000,10
U0264,BK00009,9
U0264,BK00007,8
U0264,BK00003,10
U0264,BK00006,8
U0264,BK00004,8
U0264,BK00008,8
U0264,BK00025,4
U0264,BK00044,3
U0264,BK00012,7
U0265,BK00050,10
U0265,BK00045,10
U0265,BK00052,8
U0265,BK00049,9
U0265,BK00054,9
U0265,BK00053,10
U0265,BK00044,8
U0265,BK00051,10
U0265,BK00046,4
U0265,BK00002,4
U0265,BK00038,3
U0265,BK00011,7
U0266,BK00062,10
U0266,BK00066,10
U0266,BK00064,9
U0266,BK00060,9
U0266,BK00061,8
U0266,BK00059,8
U0266,BK00065,9
U0266,BK00063,9
U0266,BK00043,4
U0267,BK00038,10
U0267,BK00039,10
U0267,BK00043,10
U0267,BK00048,9
U0267,BK00042,10
U0267,BK00047,9
U0267,BK00046,9
U0267,BK00040,9
U0267,BK00041,8
U0267,BK00007,5
U0267,BK00004,4
U0267,BK00066,3
U0267,BK00015,4
U0268,BK00029,9
U0268,BK00035,9
U0268,BK00037,9
U0268,BK00044,9
U0268,BK00028,9
U0268,BK00031,9
U0268,BK00045,8
U0268,BK00033,10
U0268,BK00034,8
U0268,BK00036,9
U0268,BK00032,9
U0268,BK00008,3
U0268,BK00039,6
U0269,BK00021,9
U0269,BK00022,10
U0269,BK00020,10
U0269,BK00024,10
U0269,BK00023,9
U0269,BK00026,8
U0269,BK00045,10
U0269,BK00025,9
U0269,BK00044,9
U0269,BK00027,9
U0269,BK00064,6
U0269,BK00041,7
U0269,BK00039,4
U0270,BK00021,10
U0270,BK00007,10
U0270,BK00008,9
U0270,BK00045,8
U0270,BK00005,10
U0270,BK00043,3
U0270,BK00050,6
U0270,BK00064,4
U0270,BK00016,4
U0271,BK00038,10
U0271,BK00030,9
U0271,BK00033,10
U0271,BK00042,9
U0271,BK00040,9
U0271,BK00036,10
U0271,BK00062,3
U0271,BK00052,3
U0271,BK00001,6
U0271,BK00046,5
U0272,BK00006,9
U0272,BK00002,9
U0272,BK00009,10
U0272,BK00005,8
U0272,BK00039,10
U0272,BK00000,9
U0272,BK00008,9
U0272,BK00041,9
U0272,BK00040,9
U0272,BK00001,10
U0272,BK00003,8
U0272,BK00044,10
U0272,BK00056,7
U0272,BK00012,4
U0272,BK00033,4
U0273,BK00040,10
U0273,BK00038,9
U0273,BK00043,10
U0273,BK00042,10
U0273,BK00047,9
U0273,BK00041,8
U0273,BK00046,9
U0273,BK00048,10
U0273,BK00039,8
U0273,BK00054,3
U0273,BK00034,6
U0273,BK00052,4
U0274,BK00018,10
U0274,BK00013,9
U0274,BK00014,10
U0274,BK00017,9
U0274,BK00012,10
U0274,BK00065,10
U0274,BK00066,8
U0274,BK00059,9
U0274,BK00010,9
U0274,BK00036,3
U0274,BK00053,3
U0275,BK00058,10
U0275,BK00057,10
U0275,BK00056,10
U0275,BK00055,10
U0275,BK00037,5
U0275,BK00042,7
U0275,BK00046,4
U0276,BK00027,9
U0276,BK00025,9
U0276,BK00024,9
U0276,BK00020,8
U0276,BK00022,8
U0276,BK00041,9
U0276,BK00038,10
U0276,BK00023,9
U0276,BK00021,10
U0276,BK00040,9
U0276,BK00026,9
U0276,BK00018,4
U0276,BK00011,4
U0276,BK00066,7
U0276,BK00058,3
U0277,BK00023,10
U0277,BK00024,10
U0277,BK00047,9
U0277,BK00026,9
U0277,BK00020,10
U0277,BK00043,9
U0277,BK00022,10
U0277,BK00048,9
U0277,BK00027,10
U0277,BK00021,10
U0277,BK00046,9
U0277,BK00025,8
U0277,BK00000,6
U0278,BK00021,9
U0278,BK00022,10
U0278,BK00020,10
U0278,BK00023,9
U0278,BK00027,9
U0278,BK00024,9
U0278,BK00026,8
U0278,BK00025,8
U0278,BK00003,7
U0278,BK00048,6
U0279,BK00056,10
U0279,BK00058,9
U0279,BK00057,10
U0279,BK00055,9
U0279,BK00025,3
U0279,BK00009,5
U0280,BK00042,9
U0280,BK00046,10
U0280,BK00041,10
U0280,BK00039,8
U0280,BK00048,9
U0280,BK00038,9
U0280,BK00040,9
U0280,BK00047,10
U0280,BK00043,10
U0280,BK00055,5
U0280,BK00066,3
U0280,BK00026,7
U0281,BK00018,9
U0281,BK00003,9
U0281,BK00015,9
U0281,BK00004,10
U0281,BK00014,8
U0281,BK00013,9
U0281,BK00012,10
U0281,BK00016,9
U0281,BK00005,10
U0281,BK00009,9
U0281,BK00017,8
U0281,BK00010,8
U0281,BK00001,9
U0281,BK00002,10
U0281,BK00019,8
U0281,BK00008,10
U0281,BK00006,9
U0281,BK00049,7
U0281,BK00034,6
U0281,BK00021,7
U0281,BK00020,6
U0282,BK00049,9
U0282,BK00017,8
U0282,BK00053,9
U0282,BK00051,9
U0282,BK00013,10
U0282,BK00019,8
U0282,BK00016,10
U0282,BK00054,9
U0282,BK00011,9
U0282,BK00012,8
U0282,BK00050,10
U0282,BK00015,9
U0282,BK00010,10
U0282,BK00014,9
U0282,BK00052,9
U0282,BK00036,5
U0282,BK00056,5
U0283,BK00015,9
U0283,BK00012,9
U0283,BK00010,10
U0283,BK00057,10
U0283,BK00018,10
U0283,BK00014,10
U0283,BK00058,10
U0283,BK00016,8
U0283,BK00013,10
U0283,BK00017,10
U0283,BK00055,8
U0283,BK00056,8
U0283,BK00019,9
U0283,BK00011,8
U0283,BK00042,6
U0284,BK00047,9
U0284,BK00043,9
U0284,BK00039,9
U0284,BK00048,9
U0284,BK00040,9
U0284,BK00038,9
U0284,BK00042,8
U0284,BK00041,10
U0284,BK00008,3
U0285,BK00006,8
U0285,BK00000,9
U0285,BK00003,8
U0285,BK00008,8
U0285,BK00009,8
U0285,BK00004,10
U0285,BK00005,9
U0285,BK00001,10
U0285,BK00007,9
U0285,BK00002,9
U0286,BK00008,8
U0286,BK00018,10
U0286,BK00011,8
U0286,BK00017,10
U0286,BK00005,9
U0286,BK00013,9
U0286,BK00019,9
U0286,BK00012,9
U0286,BK00035,7
U0286,BK00052,3
U0286,BK00056,3
U0286,BK00024,4
U0287,BK00052,10
U0287,BK00054,8
U0287,BK00021,10
U0287,BK00043,9
U0287,BK00024,10
U0287,BK00027,10
U0287,BK00047,9
U0287,BK00022,10
U0287,BK00023,9
U0287,BK00050,10
U0287,BK00026,10
U0287,BK00049,9
U0287,BK00020,10
U0287,BK00048,9
U0287,BK00025,8
U0287,BK00046,10
U0287,BK00051,9
U0287,BK00053,9
U0287,BK00064,3
U0287,BK00002,6
U0287,BK00005,3
U0287,BK00028,6
U0288,BK00057,9
U0288,BK00012,10
U0288,BK00018,10
U0288,BK00015,8
U0288,BK00056,9
U0288,BK00019,10
U0288,BK00016,10
U0288,BK00022,5
U0288,BK00031,7
U0289,BK00048,9
U0289,BK00047,8
U0289,BK00045,8
U0289,BK00043,8
U0289,BK00042,8
U0289,BK00040,10
U0289,BK00039,8
U0289,BK00041,9
U0289,BK00038,10
U0289,BK00044,10
U0289,BK00046,9
U0289,BK00031,4
U0289,BK00014,5
U0289,BK00051,7
U0290,BK00016,9
U0290,BK00019,9
U0290,BK00052,10
U0290,BK00064,10
U0290,BK00051,9
U0290,BK00065,9
U0290,BK00018,10
U0290,BK00059,10
U0290,BK00010,8
U0290,BK00061,10
U0290,BK00050,10
U0290,BK00054,10
U0290,BK00011,10
U0290,BK00063,10
U0290,BK00017,10
U0290,BK00015,10
U0290,BK00049,10
U0290,BK00013,9
U0290,BK00002,7
U0290,BK00021,3
U0290,BK00047,6
U0291,BK00053,9
U0291,BK00051,10
U0291,BK00049,8
U0291,BK00054,10
U0291,BK00045,9
U0291,BK00052,9
U0291,BK00050,10
U0291,BK00044,9
U0291,BK00001,3
U0291,BK00056,4
U0291,BK00065,4
U0291,BK00040,4
U0292,BK00011,10
U0292,BK00062,10
U0292,BK00012,10
U0292,BK00061,10
U0292,BK00059,9
U0292,BK00010,8
U0292,BK00002,6
U0292,BK00039,7
U0293,BK00048,9
U0293,BK00046,9
U0293,BK00043,10
U0293,BK00047,10
U0294,BK00026,8
U0294,BK00023,10
U0294,BK00027,9
U0294,BK00021,9
U0294,BK00038,8
U0294,BK00041,10
U0294,BK00022,10
U0294,BK00042,10
U0294,BK00020,10
U0294,BK00025,9
U0294,BK00040,9
U0294,BK00039,8
U0294,BK00024,9
U0294,BK00060,7
U0294,BK00005,5
U0294,BK00058,6
U0294,BK00050,7
U0295,BK00032,10
U0295,BK00037,10
U0295,BK00036,10
U0295,BK00035,8
U0295,BK00030,10
U0295,BK00028,9
U0295,BK00033,9
U0295,BK00045,10
U0295,BK00029,9
U0295,BK00044,9
U0295,BK00031,9
U0295,BK00034,9
U0295,BK00017,6
U0295,BK00052,6
U0295,BK00046,5
U0296,BK00032,8
U0296,BK00037,9
U0296,BK00030,9
U0296,BK00035,10
U0296,BK00033,10
U0296,BK00036,10
U0296,BK00029,10
U0296,BK00031,10
U0296,BK00028,8
U0296,BK00034,9
U0296,BK00012,4
U0297,BK00000,10
U0297,BK00025,9
U0297,BK00021,8
U0297,BK00003,10
U0297,BK00027,9
U0297,BK00004,9
U0297,BK00020,8
U0297,BK00006,10
U0297,BK00007,10
U0297,BK00008,8
U0297,BK00024,10
U0297,BK00026,10
U0298,BK00018,9
U0298,BK00041,10
U0298,BK00054,10
U0298,BK00017,9
U0298,BK00011,10
U0298,BK00051,8
U0298,BK00013,10
U0298,BK00050,10
U0298,BK00019,9
U0298,BK00040,8
U0298,BK00039,9
U0298,BK00023,7
U0299,BK00053,9
U0299,BK00054,9
U0299,BK00029,8
U0299,BK00033,10
U0299,BK00036,9
U0299,BK00037,10
U0299,BK00049,10
U0299,BK00031,8
U0299,BK00030,10
U0299,BK00034,9
U0299,BK00028,9
U0299,BK00050,8
U0299,BK00047,4
U0299,BK00024,5
U0300,BK00025,9
U0300,BK00026,10
U0300,BK00027,8
U0300,BK00023,9
U0300,BK00020,9
U0300,BK00021,10
U0300,BK00024,8
U0300,BK00022,9
U0300,BK00055,6
U0300,BK00034,7
U0300,BK00061,7
U0301,BK00054,10
U0301,BK00004,9
U0301,BK00001,9
U0301,BK00006,9
U0301,BK00008,10
U0301,BK00010,3
U0302,BK00022,10
U0302,BK00026,9
U0302,BK00024,9
U0302,BK00023,9
U0302,BK00027,8
U0302,BK00021,10
U0302,BK00025,9
U0302,BK00020,9
U0302,BK00011,6
U0302,BK00051,6
U0303,BK00055,10
U0303,BK00009,10
U0303,BK00058,10
U0303,BK00035,10
U0303,BK00030,8
U0303,BK00004,9
U0303,BK00034,9
U0303,BK00036,9
U0303,BK00033,9
U0303,BK00028,9
U0303,BK00007,10
U0303,BK00037,10
U0303,BK00003,9
U0303,BK00002,10
U0303,BK00032,9
U0303,BK00057,10
U0303,BK00029,9
U0303,BK00006,9
U0303,BK00056,9
U0303,BK00000,10
U0303,BK00008,9
U0304,BK00000,9
U0304,BK00027,10
U0304,BK00006,10
U0304,BK00007,10
U0304,BK00023,9
U0304,BK00025,8
U0304,BK00001,8
U0304,BK00002,10
U0304,BK00008,8
U0304,BK00021,8
U0304,BK00020,9
U0304,BK00005,9
U0304,BK00009,10
U0304,BK00062,5
U0304,BK00043,7
U0305,BK00039,8
U0305,BK00061,9
U0305,BK00009,8
U0305,BK00041,9
U0305,BK00060,10
U0305,BK00004,9
U0305,BK00001,9
U0305,BK00005,10
U0305,BK00066,9
U0305,BK00002,9
U0305,BK00008,10
U0305,BK00007,9
U0305,BK00064,10
U0305,BK00038,9
U0305,BK00062,10
U0305,BK00065,9
U0305,BK00042,9
U0305,BK00059,10
U0305,BK00063,9
U0305,BK00003,10
U0305,BK00026,6
U0306,BK00028,8
U0306,BK00031,10
U0306,BK00030,9
U0306,BK00037,10
U0306,BK00036,10
U0306,BK00035,10
U0306,BK00029,10
U0306,BK00032,8
U0306,BK00027,4
U0306,BK00007,3
U0306,BK00041,5
U0307,BK00030,10
U0307,BK00037,8
U0307,BK00032,9
U0307,BK00035,8
U0307,BK00033,9
U0307,BK00034,8
U0307,BK00029,10
U0307,BK00036,9
U0307,BK00028,10
U0307,BK00031,8
U0307,BK00004,5
U0307,BK00015,4
U0307,BK00059,3
U0308,BK00052,10
U0308,BK00051,9
U0308,BK00049,9
U0308,BK00050,8
U0308,BK00054,9
U0308,BK00053,9
U0308,BK00066,3
U0308,BK00048,3
U0309,BK00044,9
U0309,BK00064,9
U0309,BK00066,8
U0309,BK00012,9
U0309,BK00061,10
U0309,BK00059,9
U0309,BK00013,10
U0309,BK00062,10
U0309,BK00015,10
U0309,BK00065,10
U0309,BK00010,9
U0309,BK00063,10
U0309,BK00011,10
U0309,BK00014,10
U0309,BK00017,8
U0309,BK00016,10
U0309,BK00029,5
U0309,BK00055,7
U0309,BK00050,4
U0310,BK00016,10
U0310,BK00013,8
U0310,BK00015,9
U0310,BK00011,10
U0310,BK00010,10
U0310,BK00043,3
U0310,BK00052,6
U0310,BK00053,5
U0311,BK00023,8
U0311,BK00024,10
U0311,BK00027,10
U0311,BK00022,9
U0311,BK00020,9
U0311,BK00026,9
U0311,BK00025,10
U0311,BK00021,8
U0311,BK00006,7
U0311,BK00040,3
U0311,BK00035,3
U0311,BK00034,6
U0312,BK00020,9
U0312,BK00027,9
U0312,BK00023,9
U0312,BK00022,8
U0312,BK00024,10
U0312,BK00025,9
U0312,BK00021,8
U0312,BK00026,10
U0312,BK00059,7
U0312,BK00016,3
U0312,BK00029,3
U0312,BK00066,6
U0313,BK00007,9
U0313,BK00009,9
U0313,BK00006,8
U0313,BK00008,9
U0313,BK00005,8
U0313,BK00004,8
U0313,BK00003,9
U0313,BK00001,8
U0313,BK00002,9
U0313,BK00061,6
U0313,BK00029,4
U0313,BK00015,4
U0314,BK00028,8
U0314,BK00036,9
U0314,BK00031,9
U0314,BK00057,10
U0314,BK00035,10
U0314,BK00030,10
U0315,BK00050,10
U0315,BK00054,10
U0315,BK00051,10
U0315,BK00052,10
U0315,BK00053,10
U0315,BK00049,10
U0315,BK00000,5
U0315,BK00006,3
U0316,BK00054,10
U0316,BK00045,10
U0316,BK00052,8
U0316,BK00044,10
U0316,BK00051,10
U0316,BK00053,9
U0316,BK00049,10
U0316,BK00050,10
U0316,BK00065,3
U0316,BK00041,4
U0317,BK00053,9
U0317,BK00031,8
U0317,BK00036,10
U0317,BK00054,9
U0317,BK00037,9
U0317,BK00049,9
U0317,BK00033,9
U0317,BK00035,10
U0317,BK00030,10
U0317,BK00052,8
U0317,BK00050,10
U0317,BK00051,10
U0317,BK00032,9
U0317,BK00034,9
U0317,BK00029,9
U0317,BK00010,7
U0317,BK00055,3
U0317,BK00013,3
U0318,BK00040,9
U0318,BK00038,8
U0318,BK00046,10
U0318,BK00047,9
U0318,BK00048,9
U0318,BK00041,10
U0318,BK00043,10
U0318,BK00042,8
U0318,BK00039,8
U0318,BK00014,6
U0318,BK00031,6
U0318,BK00016,3
U0318,BK00021,3
U0319,BK00062,9
U0319,BK00064,9
U0319,BK00002,10
U0319,BK00009,9
U0319,BK00065,8
U0319,BK00013,9
U0319,BK00008,9
U0319,BK00011,10
U0319,BK00016,9
U0319,BK00018,9
U0319,BK00017,9
U0319,BK00006,10
U0319,BK00063,10
U0319,BK00012,9
U0319,BK00003,9
U0319,BK00015,10
U0319,BK00061,10
U0319,BK00060,10
U0319,BK00000,10
U0319,BK00066,10
U0319,BK00020,5
U0319,BK00035,3
U0319,BK00050,6
U0320,BK00001,8
U0320,BK00009,10
U0320,BK00005,9
U0320,BK00002,10
U0320,BK00003,10
U0320,BK00008,10
U0320,BK00007,9
U0320,BK00000,9
U0320,BK00004,9
U0320,BK00006,8
U0320,BK00048,5
U0321,BK00065,10
U0321,BK00026,10
U0321,BK00023,9
U0321,BK00044,10
U0321,BK00024,9
U0321,BK00025,9
U0321,BK00022,8
U0321,BK00045,8
U0321,BK00062,10
U0321,BK00063,10
U0321,BK00060,9
U0321,BK00059,9
U0321,BK00020,9
U0321,BK00061,10
U0321,BK00021,10
U0321,BK00064,8
U0321,BK00027,8
U0321,BK00066,9
U0321,BK00005,5
U0322,BK00000,10
U0322,BK00015,9
U0322,BK00004,9
U0322,BK00043,9
U0322,BK00009,9
U0322,BK00016,10
U0322,BK00013,9
U0322,BK00060,6
U0322,BK00064,7
U0322,BK00066,4
U0322,BK00058,3
U0323,BK00031,10
U0323,BK00056,10
U0323,BK00057,10
U0323,BK00030,10
U0323,BK00034,10
U0323,BK00036,9
U0323,BK00032,10
U0323,BK00055,10
U0323,BK00058,10
U0323,BK00037,10
U0323,BK00029,10
U0323,BK00033,10
U0323,BK00028,9
U0323,BK00035,9
U0323,BK00053,7
U0323,BK00043,4
U0324,BK00027,9
U0324,BK00022,10
U0324,BK00050,9
U0324,BK00052,8
U0324,BK00021,10
U0324,BK00023,9
U0324,BK00049,8
U0324,BK00054,9
U0324,BK00025,9
U0324,BK00053,9
U0324,BK00051,9
U0324,BK00026,9
U0324,BK00020,10
U0324,BK00024,8
U0325,BK00026,10
U0325,BK00020,9
U0325,BK00022,8
U0325,BK00025,8
U0325,BK00021,10
U0325,BK00027,10
U0325,BK00023,10
U0325,BK00024,9
U0326,BK00045,9
U0326,BK00048,10
U0326,BK00051,9
U0326,BK00044,10
U0326,BK00046,8
U0326,BK00043,10
U0326,BK00052,9
U0326,BK00054,8
U0326,BK00050,9
U0326,BK00047,8
U0326,BK00053,10
U0326,BK00049,9
U0326,BK00042,7
U0326,BK00039,3
U0326,BK00026,7
U0326,BK00024,3
U0327,BK00059,9
U0327,BK00063,9
U0327,BK00065,10
U0327,BK00060,10
U0327,BK00062,8
U0327,BK00061,10
U0327,BK00066,10
U0327,BK00064,9
U0327,BK00011,6
U0327,BK00001,7
U0327,BK00017,3
U0327,BK00050,6
U0328,BK00046,8
U0328,BK00048,10
U0328,BK00043,9
U0328,BK00047,9
U0328,BK00016,4
U0328,BK00005,4
U0328,BK00007,5
U0329,BK00026,9
U0329,BK00025,9
U0329,BK00021,10
U0329,BK00020,9
U0329,BK00022,9
U0329,BK00024,10
U0329,BK00023,8
U0329,BK00027,8
U0329,BK00032,4
U0329,BK00006,4
U0330,BK00036,10
U0330,BK00032,8
U0330,BK00062,10
U0330,BK00028,9
U0330,BK00060,9
U0330,BK00030,9
U0330,BK00034,10
U0330,BK00033,9
U0330,BK00061,9
U0330,BK00066,10
U0330,BK00059,10
U0330,BK00065,10
U0330,BK00049,10
U0330,BK00052,8
U0330,BK00054,8
U0330,BK00063,10
U0330,BK00050,10
U0330,BK00037,9
U0330,BK00051,9
U0330,BK00053,8
U0330,BK00048,3
U0330,BK00026,6
U0331,BK00064,9
U0331,BK00040,10
U0331,BK00062,9
U0331,BK00039,10
U0331,BK00038,9
U0331,BK00063,10
U0331,BK00059,10
U0331,BK00060,9
U0331,BK00066,9
U0331,BK00065,9
U0331,BK00042,10
U0331,BK00041,9
U0331,BK00061,9
U0332,BK00033,10
U0332,BK00029,8
U0332,BK00043,10
U0332,BK00047,8
U0332,BK00035,9
U0332,BK00031,10
U0332,BK00037,10
U0332,BK00032,9
U0332,BK00036,10
U0332,BK00046,9
U0332,BK00048,8
U0332,BK00034,8
U0332,BK00028,10
U0332,BK00030,9
U0332,BK00005,4
U0332,BK00064,6
U0332,BK00055,3
U0332,BK00004,4
U0333,BK00039,9
U0333,BK00038,8
U0333,BK00040,9
U0333,BK00042,10
U0333,BK00041,10
U0333,BK00031,4
U0334,BK00029,10
U0334,BK00032,9
U0334,BK00035,10
U0334,BK00037,9
U0334,BK00036,9
U0334,BK00034,8
U0334,BK00033,10
U0334,BK00028,10
U0334,BK00030,9
U0334,BK00031,10
U0334,BK00016,6
U0335,BK00045,10
U0335,BK00044,9
U0335,BK00035,7
U0335,BK00015,3
U0335,BK00061,4
U0336,BK00042,8
U0336,BK00041,10
U0336,BK00039,8
U0336,BK00038,9
U0336,BK00040,10
U0336,BK00021,3
U0337,BK00033,10
U0337,BK00032,9
U0337,BK00029,9
U0337,BK00037,9
U0337,BK00034,8
U0337,BK00028,10
U0337,BK00036,9
U0337,BK00035,9
U0337,BK00030,8
U0338,BK00036,10
U0338,BK00033,9
U0338,BK00037,8
U0338,BK00031,9
U0338,BK00056,8
U0338,BK00034,10
U0338,BK00007,3
U0338,BK00005,5
U0338,BK00003,7
U0338,BK00002,6
U0339,BK00018,10
U0339,BK00010,9
U0339,BK00014,10
U0339,BK00016,10
U0339,BK00013,8
U0339,BK00006,6
U0339,BK00049,6
U0339,BK00058,6
U0340,BK00059,10
U0340,BK00016,10
U0340,BK00012,10
U0340,BK00011,9
